node,lat,lon
11129491296,12.7926003,78.7024075
11129491297,12.7932649,78.7025647
11129491299,12.7925542,78.702741
11129491300,12.7941246,78.7031409
11129491301,12.7926437,78.7020934
11129491302,12.7933428,78.7022581
11129491303,12.7940621,78.7024354
11129491304,12.7926907,78.7017542
11129497305,12.7934271,78.7019268
11129497306,12.7940027,78.7020735
11226596318,12.7855484,78.7299981
11252278189,12.7849124,78.7179476
11252278192,12.7847182,78.7167439
11252278193,12.7845306,78.7179675
11252278195,12.7843213,78.7170313
11252278196,12.7836047,78.7170948
11252278199,12.7838505,78.7163063
11252278200,12.7839395,78.7156463
11252278201,12.7838452,78.7151474
11252278204,12.7834372,78.7143373
11252278205,12.7836359,78.7162355
11252278206,12.7834005,78.7155014
11252278207,12.7832488,78.7160907
11252278208,12.7848862,78.7146968
11252278209,12.7848339,78.7156141
11252278210,12.7825427,78.7178351
11252278211,12.7831339,78.718125
11252278212,12.7841592,78.7205944
11252278215,12.7853321,78.7196999
11252289166,12.786215,78.719548
11252289167,12.7859315,78.721241
11252289169,12.7858204,78.721827
11252289170,12.7860493,78.7223992
11252289172,12.7858059,78.7228668
11252289175,12.7846194,78.7120682
11252289176,12.7851687,78.7112927
11252289177,12.7847973,78.7123418
11252289179,12.7842323,78.7125564
11252289181,12.7868601,78.71246
11252289182,12.7864874,78.7097722
11252289184,12.7866653,78.7107567
11252289186,12.7868432,78.7101799
11252289187,12.7872102,78.7137866
11252294941,12.7892237,78.7184891
11252298832,12.7888108,78.7150565
11252298835,12.7890878,78.7139192
11252298836,12.7879527,78.7148205
11252308643,12.788816,78.7153393
11252308644,12.7887323,78.7157378
11266292440,12.7888208,78.7116605
11266292441,12.7889541,78.7109714
11266292442,12.7878638,78.7075759
11266292443,12.7876283,78.7082702
11266292444,12.7869586,78.7076533
11266292445,12.7878376,78.7061083
11266292446,12.7874243,78.7060547
11266292449,12.7879887,78.7051695
11266292450,12.7887785,78.7037265
11266292451,12.7913013,78.7047194
11266292452,12.7932649,78.7053358
11266292453,12.7912034,78.7050174
11266292455,12.7908918,78.7060493
11266292456,12.7913992,78.7044214
11266292457,12.791823,78.7031311
11266292458,12.7908499,78.7049067
11266292459,12.7905256,78.7044775
11266292460,12.7931517,78.7049764
11266292461,12.7925794,78.7048117
11266292462,12.79232,78.7046921
11266292463,12.7917051,78.7045326
11266292464,12.7897986,78.7040001
11266292465,12.7925645,78.7039796
11266292467,12.791891,78.7039733
11266292468,12.7937899,78.7044722
11266335746,12.7897723,78.6967474
11266335747,12.7892701,78.6982692
11266335748,12.789427,78.6967581
11266335752,12.7893235,78.6990863
11266335753,12.7894532,78.6982889
11266335756,12.7890085,78.6982291
11266335760,12.7859762,78.6934642
11266335765,12.784609,78.6928526
11266335766,12.7858936,78.6937271
11266335767,12.7865607,78.6939363
11266335768,12.7857853,78.6940329
11266359769,12.7940724,78.7037748
11266359772,12.7952672,78.7041503
11266359774,12.7949874,78.704896
11266380569,12.7865346,78.6943172
11266380570,12.7854776,78.6941026
11274458253,12.848451,78.7747407
11274458254,12.8487544,78.7747139
11274458255,12.8477606,78.7735552
11274458257,12.8477684,78.7740569
11274530113,12.8462177,78.7689521
11274530130,12.8501507,78.7748748
11332644822,12.8435898,78.7692365
11332644823,12.8441666,78.7690989
11332644824,12.8448482,78.7689677
11332644825,12.8441096,78.768815
11332644826,12.8442171,78.7693617
11885958693,12.7783622,78.7160983
11885958694,12.7785016,78.7154975
11936117839,12.8216669,78.733124
11936117841,12.7814185,78.7078475
11936117843,12.7816836,78.7092079
11936117844,12.781002,78.7088954
11936117845,12.783323,78.70828
11936117847,12.7831975,78.7089535
11936176983,12.7753111,78.7085109
11936176984,12.7776154,78.7113637
11936176986,12.7773956,78.7121715
11947012179,12.7811799,78.7200783
12045358689,12.8065868,78.7328672
12446783320,12.7777378,78.715618
12446783322,12.7779199,78.7152837
12446783323,12.7779097,78.7157506
12446783324,12.7780611,78.715425
12446783325,12.7778275,78.7154571
12446783326,12.7779903,78.7155773
12522372396,12.7852411,78.732011
12522372399,12.7844125,78.7319037
12522399303,12.7849844,78.7312226
12522399304,12.7857862,78.7326145
12522399305,12.7855091,78.7325367
12522399307,12.7848928,78.7317178
12522399309,12.7851407,78.7320625
12522399310,12.7851808,78.7317056
12522399311,12.7837975,78.7307227
12522399315,12.7844888,78.7317187
12522399316,12.7842374,78.7316675
12522399320,12.7837987,78.7315781
12522399323,12.7846285,78.7308951
12522399326,12.7845501,78.73163
12522399327,12.7846285,78.7310804
12522399328,12.7848771,78.7312997
12522399332,12.7850597,78.7308046
12522399335,12.7886341,78.730386
12522399343,12.7881675,78.7312467
12522399344,12.8222252,78.7291638
12522399349,12.8196611,78.7288714
12522399370,12.8420831,78.7205341
12522399371,12.8419374,78.7187638
12522399380,12.83702,78.718822
12522399381,12.8377301,78.7142233
12522399383,12.8387696,78.7141792
12522399387,12.8387172,78.7156799
12522399388,12.839157,78.715254
12522399389,12.8387261,78.7152387
12522399390,12.8387447,78.7147017
12522399394,12.8381886,78.7117121
12522399395,12.8364437,78.7118387
12522399408,12.8496342,78.7202229
12522399409,12.8439754,78.7174412
12522399415,12.8421605,78.7174622
12522399418,12.8376005,78.7075629
12522399420,12.8377723,78.7071663
12522399421,12.8374727,78.7070845
12522399426,12.828697,78.7030958
12522399445,12.8426063,78.6915422
12522399446,12.8248207,78.7009915
12522399447,12.8237081,78.703069
12522399450,12.824513,78.7038929
12522399451,12.8233047,78.7038222
12522399452,12.8241343,78.703203
12522399454,12.8235547,78.7033554
12522399456,12.8251541,78.7039377
12522399459,12.8255548,78.7040349
12522399460,12.8252561,78.7040349
12522399465,12.8254013,78.7013025
12522399467,12.8242736,78.7020131
12522399471,12.825584,78.698132
12522399472,12.8166293,78.6965002
12522399496,12.8217517,78.6874201
12522399503,12.8224695,78.6832863
12522399526,12.8329756,78.673027
12522399539,12.8390991,78.6663424
12522399544,12.840416,78.6648339
12522399547,12.8409063,78.6630691
12522399566,12.8452704,78.6561084
12522399567,12.8094624,78.6935218
12522399578,12.8135207,78.6891065
12522399586,12.8150942,78.6837507
12522399588,12.8147929,78.6833731
12522399603,12.8038456,78.6793047
12522399623,12.8027175,78.6912403
12522399624,12.8038377,78.6828313
12522399625,12.8038555,78.6824142
12522399627,12.8033406,78.6827302
12522399628,12.8038397,78.6826403
12522399629,12.8033935,78.6825431
12522399630,12.8028583,78.6823937
12522399637,12.8052092,78.6757899
12522399646,12.8066655,78.672288
12522399663,12.811003,78.6725155
12522399666,12.8097225,78.6722666
12522399671,12.8103335,78.6688934
12522399679,12.8131372,78.6659065
12522399692,12.8081239,78.6726528
12522399693,12.8079147,78.6724983
12522399712,12.8081829,78.6667345
12522399732,12.7972076,78.6799219
12522399738,12.7956243,78.679121
12522399739,12.794975,78.6788675
12522399741,12.7954486,78.6793871
12522399742,12.7951389,78.6803398
12522399743,12.7949159,78.6792667
12522399749,12.7951563,78.6824115
12522399752,12.7944525,78.6815586
12522399753,12.7953096,78.6818797
12522399754,12.7949033,78.6817275
12522399757,12.7946345,78.6816268
12522399758,12.7938935,78.6813692
12522399762,12.7936783,78.6798592
12522399766,12.7940787,78.6806287
12522399767,12.7947827,78.679933
12522399768,12.7943479,78.6798678
12522399772,12.7942758,78.679133
12522399774,12.7940574,78.6800178
12522399807,12.7817969,78.6747952
12522399808,12.7823428,78.6731932
12522399810,12.7825586,78.6737352
12522399813,12.7823355,78.6748287
12522399814,12.7820982,78.6735721
12522399815,12.7821015,78.673361
12522399816,12.7820898,78.6736837
12522399817,12.7818598,78.673637
12522399819,12.7819298,78.6748035
12522399820,12.7824978,78.6741253
12522399821,12.782127,78.6740118
12522399822,12.7818178,78.6751128
12522399828,12.7814746,78.6777563
12522399829,12.7814369,78.6750484
12522399830,12.781071,78.6749214
12522399831,12.7818028,78.6748855
12522399832,12.7815039,78.6748467
12522399834,12.7810929,78.6747533
12522399835,12.7818071,78.6746069
12522399840,12.7812848,78.6737379
12522399843,12.7909787,78.6647778
12522399859,12.7860068,78.6599369
12522399863,12.7834957,78.6611901
12522399865,12.7824076,78.6611386
12522399868,12.7813362,78.6604691
12522399879,12.7819965,78.6635405
12522399882,12.7849354,78.659319
12522399889,12.7843299,78.6601261
12522399890,12.7818886,78.6571389
12522399899,12.7781098,78.6586324
12522399900,12.7780366,78.6596617
12522399903,12.778953,78.6606889
12522399904,12.7780482,78.659527
12522399906,12.777423,78.6597138
12522399907,12.7774649,78.6602545
12522399908,12.7780232,78.6603401
12522399911,12.776891,78.6603339
12522399913,12.7772289,78.6649924
12522399924,12.7766262,78.6690951
12522399925,12.7771285,78.6697817
12522399931,12.7795097,78.6679621
12522399932,12.7759399,78.6701937
12522399933,12.7755448,78.6704358
12522399934,12.7769443,78.6699877
12522399940,12.776222,78.6697422
12522517332,12.7928867,78.6576726
12522517356,12.8035668,78.6420573
12522517357,12.7976804,78.6453752
12522517358,12.7972405,78.6453203
12522517369,12.7923357,78.6484445
12522530380,12.7758395,78.7205244
12522530382,12.7754042,78.7217947
12522530383,12.7751196,78.7229196
12522530386,12.7736632,78.7213741
12522530388,12.7752871,78.7208677
12522530389,12.7749442,78.7216841
12522530397,12.7763418,78.7292019
12522530398,12.7765243,78.7293313
12522530401,12.7772081,78.7272711
12522530402,12.7763951,78.7277884
12522530405,12.7758814,78.7289959
12522530407,12.7761911,78.7292448
12522530408,12.7761244,78.7278066
12522530413,12.7745756,78.7290731
12522530421,12.7817909,78.7283178
12522530425,12.7813441,78.7283809
12522530427,12.7811566,78.7281295
12522530434,12.7814101,78.7300234
12522530435,12.7815098,78.7296735
12522530436,12.7810544,78.7295568
12522530437,12.7808701,78.7264693
12522530440,12.782854,78.7272095
12522530442,12.7828791,78.7287631
12522530443,12.7822597,78.7270808
12522530444,12.7823189,78.7267535
12522530445,12.7808339,78.7268609
12522530446,12.7931169,78.733629
12522530447,12.7900524,78.7339215
12522530448,12.7972201,78.7186556
12522530451,12.7968146,78.719622
12522530453,12.8116212,78.7052884
12522530455,12.8115794,78.7039322
12522530473,12.8109182,78.7050738
12522530474,12.8106587,78.7050995
12522530480,12.8101984,78.7015547
12522530481,12.8106336,78.7004647
12522530485,12.8113701,78.699512
12522530491,12.8111693,78.7020011
12522530493,12.8110354,78.7023186
12522530495,12.8100699,78.7022574
12522530496,12.810149,78.7018247
12522530497,12.8101122,78.7020263
12522530504,12.8133258,78.6949929
12522530505,12.815161,78.6834221
12522530543,12.8166944,78.6687071
12522530546,12.8214692,78.6834964
12522530549,12.820917,78.6839325
12522530551,12.8218722,78.6838362
12522530553,12.822461,78.6838762
12522530554,12.8224652,78.6835868
12522530556,12.8224572,78.6841416
12522530568,12.8256821,78.6884853
12522530573,12.8221227,78.6870294
12522530574,12.8221483,78.6864123
12522530576,12.8222783,78.6870687
12522530578,12.8215023,78.6867185
12522530579,12.8221333,78.6868359
12522530580,12.8216665,78.6867491
12522530582,12.8213532,78.6866959
12522530587,12.825447,78.6883231
12522530598,12.8246219,78.6929135
12522530609,12.8199553,78.6982973
12522530736,12.7861513,78.6283882
12522530753,12.7795026,78.6319021
12522530754,12.7791343,78.6319879
12522530756,12.7809257,78.6323349
12522530757,12.7806088,78.6321739
12522530758,12.7803089,78.632936
12522530759,12.7797287,78.6327512
12522530762,12.7798227,78.6319686
12522530765,12.7793728,78.6332839
12522530769,12.778854,78.6309874
12522530770,12.7783727,78.6309788
12522530771,12.7787159,78.631953
12522530772,12.7786752,78.6330271
12522530773,12.7792752,78.6310025
12522530774,12.7789456,78.6309895
12522530775,12.7788621,78.6319652
12522530785,12.7761535,78.6304584
12522530794,12.7732823,78.6294971
12578202598,12.7773371,78.7154267
12578202599,12.7774407,78.7153807
12578202600,12.7777926,78.7160475
12578205501,12.7777809,78.7159154
12578205507,12.7802356,78.7175528
12590145940,12.7839542,78.7208234
12615257085,12.7734217,78.7146256
12615257086,12.7729394,78.7145424
12615257090,12.7721815,78.7132498
12615257091,12.7731024,78.7145705
12615257094,12.7714601,78.7145125
12615257095,12.7728004,78.7145396
12615257098,12.7714892,78.7142659
12615257099,12.7721965,78.7145274
12615257100,12.7721457,78.7147403
12615257101,12.7713143,78.714662
12615257102,12.771307,78.7149011
12615257104,12.7726808,78.7155096
12615257106,12.7708974,78.7146721
12615257109,12.7711576,78.7148203
12615257113,12.7701357,78.7146249
12615257115,12.7700478,78.7151614
12615257117,12.7692693,78.715612
12615257118,12.7695079,78.7146378
12615257127,12.7694367,78.7149811
12615257137,12.7732792,78.7229799
12615257138,12.7750435,78.721708
12615257143,12.7723679,78.7241356
12615257146,12.7725836,78.7255732
12615257153,12.7703126,78.7251309
12615257154,12.7760692,78.7219173
12615257156,12.7758252,78.7230246
12615257159,12.8099386,78.7043374
12615257162,12.8104683,78.7023708
12615257165,12.8099758,78.7027722
12615257166,12.8099055,78.703748
12615257167,12.808749,78.7036103
12615257168,12.8081497,78.7055651
12615257169,12.8077084,78.7033017
12615257170,12.8070464,78.7052694
12615257172,12.8065547,78.7029632
12615257182,12.8069264,78.7058948
12615257186,12.8046645,78.7049199
12615257196,12.8018138,78.6949956
12615257198,12.8001015,78.7003297
12615257199,12.80064,78.7005402
12615257201,12.8000026,78.7007873
12615257203,12.8034857,78.7007892
12615257204,12.8035526,78.7008921
12615257206,12.8033936,78.7019221
12615257208,12.8031676,78.7037417
12615257211,12.801569,78.7032525
12615257212,12.8008492,78.702892
12615257213,12.7997774,78.7023547
12615257214,12.8012007,78.7009436
12615257218,12.8009999,78.7026088
12615257219,12.8007237,78.7031667
12615257221,12.7998985,78.7020042
12615257223,12.7998619,78.7043854
12615257231,12.7971163,78.7058102
12615257248,12.7996306,78.6906749
12615257257,12.7974635,78.6963387
12615257259,12.7966912,78.6963611
12615257263,12.7957075,78.697056
12615257264,12.7963999,78.6972007
12615257271,12.8005758,78.6986949
12615257272,12.7974097,78.6965658
12615257273,12.7973047,78.6962379
12615257276,12.7969243,78.6958306
12615257279,12.795324,78.6955205
12615257280,12.7973908,78.6959726
12615257281,12.7977698,78.6904117
12615257283,12.798418,78.6910784
12615257288,12.7992833,78.6929077
12615257289,12.7961433,78.6901863
12615257291,12.7959845,78.6920864
12615257293,12.7953359,78.6934171
12615257294,12.7949861,78.6933424
12615257296,12.79556,78.6929789
12615257297,12.7961698,78.6928476
12615257298,12.7957146,78.6926645
12615257301,12.7958974,78.6936445
12615257302,12.7954644,78.6935191
12615257304,12.7956325,78.6944836
12615257305,12.7954628,78.6950579
12615257310,12.7964353,78.6933389
12615257311,12.7960246,78.6932745
12615257315,12.7970882,78.6939955
12615257320,12.79727,78.6956726
12615257321,12.8001903,78.6907701
12615257324,12.7997646,78.6912458
12615257325,12.7998213,78.6907045
12615257327,12.7993793,78.6917252
12615257328,12.7997187,78.6914286
12615257329,12.7994638,78.6914222
12615257330,12.7987407,78.6879429
12615257332,12.79799,78.6904429
12615257333,12.7984809,78.6905123
12615257335,12.8031684,78.6955332
12615257341,12.801728,78.6953226
12615257342,12.8063273,78.6923751
12615257354,12.8039528,78.6838092
12615257390,12.8427356,78.6845712
12615257397,12.8172188,78.6860519
12615257398,12.8201016,78.6917185
12615257402,12.8202894,78.6931347
12615257403,12.8199002,78.6929953
12615257406,12.819574,78.6926639
12615257407,12.8209456,78.6920423
12615257408,12.8207922,78.6919828
12615257409,12.8205844,78.6924266
12615257410,12.8206801,78.6924843
12615257411,12.8205483,78.6918894
12615257413,12.8203291,78.692476
12615257415,12.8201383,78.6930806
12615257416,12.820099,78.692506
12615257417,12.819874,78.6923697
12615257418,12.8257652,78.6883662
12615257422,12.8262756,78.6892109
12615257425,12.825888,78.6889703
12615257426,12.8262295,78.6900005
12615257427,12.8258647,78.6899743
12615257428,12.8283511,78.6903739
12615257431,12.833653,78.7073277
12615257432,12.8335518,78.7079905
12615257433,12.8335554,78.7085172
12615257435,12.8341237,78.7085434
12615257437,12.8346701,78.7082296
12615257438,12.8346519,78.7085023
12615257440,12.8347502,78.7088049
12615257441,12.8340873,78.708775
12615257443,12.8335445,78.7088385
12615257444,12.8331707,78.7074364
12615257446,12.8331438,78.7088348
12615257447,12.8332104,78.7079727
12615257448,12.8327698,78.7075719
12615257449,12.832765,78.7079568
12615257451,12.8390269,78.7057715
12615257453,12.8382475,78.7056485
12615257454,12.8382447,78.7057369
12615257455,12.837291,78.7057169
12615257456,12.8382529,78.7054761
12615257457,12.8371778,78.7054535
12615257458,12.8397498,78.70739
12615257460,12.8399235,78.7077455
12615257476,12.8418597,78.7100533
12615257481,12.8238937,78.7212196
12615257486,12.8044167,78.7008124
12615257490,12.8050651,78.7024286
12615257492,12.8050067,78.7010125
12615257493,12.8045095,78.7022502
12615257494,12.8046381,78.7022915
12615257497,12.80422,78.7021573
12615257498,12.8047114,78.7009244
12615257500,12.8044728,78.701523
12615257501,12.8041873,78.7007689
12615257503,12.8039722,78.7019855
12615257504,12.8040113,78.701351
12615257505,12.8034615,78.7012661
12615257506,12.8041006,78.7026629
12615257507,12.8038557,78.7026056
12615257518,12.8010613,78.7073729
12615257520,12.8022752,78.7043492
12615257525,12.799877,78.7058043
12615257526,12.7943251,78.7011934
12615257527,12.7940264,78.7012233
12615257528,12.7938667,78.701676
12615257534,12.7914032,78.6992806
12615257535,12.7911847,78.700775
12615257540,12.7907696,78.7042557
12615257541,12.7911074,78.6992006
12615257543,12.790468,78.6992104
12615257547,12.7896989,78.6991414
12615257548,12.7898241,78.6982819
12615257550,12.7908722,78.7007123
12615257551,12.7907707,78.6992074
12615257552,12.7905798,78.7006537
12615257553,12.7928132,78.7008688
12615257555,12.7933953,78.7015785
12615257558,12.7915882,78.7006943
12615257559,12.7930322,78.7034348
12615257560,12.7924697,78.7031598
12615257568,12.7940958,78.687893
12615257569,12.8224558,78.6846203
12615257570,12.8228803,78.6846745
12615257572,12.8232697,78.6848619
12615257575,12.8228659,78.6852168
12615257576,12.8223666,78.6851208
12615257577,12.8228752,78.6848664
12615257578,12.8224485,78.6848385
12615257591,12.841754,78.6653409
12615257614,12.8438521,78.6635327
12615366568,12.8419901,78.6663063
12615366573,12.8413052,78.6682345
12615366576,12.8399283,78.6688547
12615366592,12.8355645,78.6717987
12615366593,12.8351429,78.6716086
12615366594,12.8366802,78.669431
12615382602,12.8349452,78.6664188
12615382603,12.8361217,78.6688963
12615382611,12.8358604,78.6702483
12615382613,12.8375552,78.6683523
12615382618,12.8384506,78.6671863
12615382619,12.8434762,78.6725235
12615382652,12.8422844,78.6686566
12615382656,12.8421639,78.66986
12615382657,12.8442124,78.667154
12615382662,12.8430074,78.6685915
12615382674,12.8440855,78.67066
12615382675,12.7853192,78.6488612
12615382678,12.788088,78.6502445
12615382679,12.7931572,78.6443626
12615382683,12.7911879,78.6481007
12615382685,12.7939775,78.6490404
12615382689,12.7946219,78.6493408
12615382692,12.7941616,78.6509373
12615382724,12.7979543,78.6231487
12615382725,12.7974794,78.6232506
12615382726,12.7987359,78.6220679
12615382729,12.7981023,78.6223559
12615382731,12.7973177,78.6232951
12615382735,12.7969292,78.6234019
12615382737,12.7978995,78.6245574
12839133986,12.8421426,78.763725
12839133992,12.8462628,78.7640239
12839134004,12.8502265,78.7656241
12839134006,12.8446085,78.7567449
12839134009,12.8466671,78.7567707
12839134013,12.8474704,78.7570453
12839134031,12.8467759,78.754951
12839134037,12.8474872,78.7560068
12839134038,12.8467462,78.7560268
12839134039,12.8473936,78.754684
12839134040,12.8468445,78.7546319
12839134041,12.8474249,78.7550093
12839134042,12.847442,78.7552825
12839134043,12.8468064,78.7552643
12839134044,12.8474671,78.7556858
12839134045,12.8467916,78.7557085
12839134046,12.8474084,78.7548233
12839134047,12.8477476,78.7548091
12839134049,12.8476893,78.7562961
12839134064,12.8489606,78.7476398
12839134098,12.8415954,78.7443633
12839134100,12.8414315,78.7440196
12839134109,12.844524,78.7460333
12839134114,12.8400678,78.7447043
12839134115,12.8395187,78.7425172
12839134141,12.84487,78.7387947
12839134145,12.8442451,78.7363496
12839134146,12.8443958,78.7375203
12839134153,12.8476576,78.7381145
12839134160,12.8394484,78.7361177
12839134162,12.8397909,78.7364169
12839134164,12.8397782,78.7374641
12839134165,12.8394358,78.7376007
12839134167,12.8382783,78.737894
12839134168,12.8394264,78.7366002
12839134170,12.8391131,78.7376694
12839134171,12.8390667,78.7368118
12839134173,12.838066,78.7367853
12839134174,12.8404598,78.7363882
12839134184,12.8450142,78.7359997
12839134185,12.8401431,78.7369669
12839134186,12.8397358,78.7369632
12839134187,12.8369259,78.7358201
12839134190,12.8364058,78.7368349
12839134197,12.834408,78.7362299
12839134198,12.8340529,78.736295
12839134201,12.8350107,78.7358045
12839134202,12.8344307,78.7356731
12839134205,12.8354481,78.7372121
12839134207,12.8347822,78.7372512
12839134209,12.8342178,78.7370755
12839134210,12.8341125,78.7365771
12839134212,12.8345276,78.7372138
12839134213,12.8345365,78.7370281
12839134215,12.8352945,78.7371436
12839134219,12.8347952,78.7370735
12839134248,12.8490781,78.7469911
12839134271,12.8539221,78.7483696
12839134272,12.8534393,78.7443405
12839134279,12.8522029,78.7468465
12839134280,12.8403127,78.745628
12839134289,12.8376998,78.7464443
12839134291,12.8374569,78.7465576
12839134314,12.8243272,78.7454024
12839134316,12.8238579,78.7446832
12839134329,12.8233941,78.7532735
12839134330,12.8279306,78.7491611
12839134342,12.8289399,78.7558064
12839134360,12.8195602,78.7505274
12839185043,12.8339621,78.7594245
12839185045,12.8335193,78.7610136
12839185047,12.8370673,78.7605952
12839185050,12.8361566,78.7617309
12839185063,12.8378832,78.7672751
12839185064,12.8377563,78.7601764
12839185067,12.8382617,78.7612981
12839185071,12.8377375,78.7587571
12839185075,12.8374024,78.7579202
12839185076,12.8375492,78.7589599
12839185077,12.8376155,78.7594752
12839185079,12.8365775,78.7589938
12839185080,12.836191,78.7589315
12839185082,12.836583,78.7595714
12839185083,12.8368812,78.7596394
12839185084,12.8378235,78.7598279
12839185085,12.8368812,78.7599169
12839185086,12.8368512,78.7601339
12839185088,12.836431,78.760059
12839185306,12.8580528,78.7547299
12839185795,12.8317849,78.7589987
12848435934,12.896278,78.7046774
12848435978,12.8723569,78.7107714
12848435979,12.8704088,78.7037945
12848435982,12.870493,78.706188
12848435998,12.8700042,78.7039706
12848435999,12.8701583,78.7055014
12848436000,12.8703642,78.7055057
12848436001,12.8700808,78.7047313
12848436005,12.8697282,78.7047562
12848436007,12.8698561,78.7055871
12848436008,12.8703664,78.7058504
12848436011,12.8694592,78.7059155
12848436017,12.8681592,78.7071807
12848436022,12.8663836,78.7078344
12848436024,12.8658922,78.7081694
12848436025,12.8674974,78.7050335
12848436029,12.8677748,78.7072104
12848436031,12.8680671,78.7082451
12848436036,12.8679824,78.7071944
12848436037,12.8680142,78.7077198
12848436038,12.8678523,78.7077257
12848436039,12.8681491,78.7077077
12848436054,12.868824,78.712191
12848436064,12.868629,78.7105504
12848436092,12.8774065,78.7139811
12848436093,12.8763547,78.7014196
12848436096,12.8768551,78.7030916
12848436107,12.8756572,78.7070158
12848436110,12.8742495,78.7076614
12848436111,12.8740839,78.7076444
12848436122,12.8734546,78.7079502
12848436126,12.8744152,78.7073499
12848436128,12.8750095,78.7071048
12848436131,12.8745956,78.7067495
12848436132,12.8746467,78.7072544
12848436135,12.8745103,78.7075526
12848436139,12.8736176,78.7087353
12848436144,12.8735375,78.7103522
12848436149,12.8708036,78.7087108
12848436150,12.8725841,78.7084725
12848436154,12.8718814,78.710272
12848436170,12.8703639,78.7046315
12848436172,12.8704886,78.7027676
12848436174,12.8706471,78.7021172
12848436175,12.8709451,78.7022147
12848436181,12.8710787,78.7028613
12848436193,12.8711163,78.6950595
12848436194,12.8699212,78.698233
12848436233,12.8645952,78.7050065
12848436235,12.8706446,78.7019392
12848436241,12.8692008,78.7029404
12848436244,12.8691621,78.7043372
12848436250,12.8680681,78.7041285
12848436251,12.8682212,78.7047468
12848436253,12.8685458,78.7046055
12848436262,12.8671424,78.7107762
12848436272,12.8662505,78.708213
12848436273,12.8661304,78.7080142
12848436280,12.8663728,78.7093071
12848436281,12.8666209,78.7092701
12848436283,12.8665359,78.7095911
12848436284,12.8664853,78.7095029
12848436285,12.8659938,78.7098156
12848436289,12.8655136,78.7099911
12848436290,12.8654887,78.7097901
12848436295,12.8659195,78.7082556
12848436296,12.865428,78.7084622
12848436301,12.8659851,78.7084623
12848436302,12.8650443,78.7086236
12848436304,12.8654142,78.7090822
12848436306,12.8645116,78.7089973
12848436309,12.8650889,78.7087803
12848436311,12.8645392,78.7091615
12848436315,12.865152,78.7093003
12848436319,12.8649698,78.7097504
12848436320,12.8649891,78.7099571
12848436324,12.864658,78.7091666
12848436326,12.8643763,78.70917
12848436328,12.8642493,78.7096627
12848436329,12.8643294,78.7099543
12848436331,12.8642521,78.7090822
12848436334,12.8634407,78.7052431
12848436335,12.8648597,78.705996
12848436336,12.8636471,78.7063096
12848436337,12.8642562,78.7061521
12848436339,12.8637631,78.7069105
12848436340,12.8642504,78.7050771
12848436345,12.8643864,78.7061184
12848436346,12.8635954,78.7060423
12848436347,12.8632065,78.706022
12848436348,12.8631787,78.7052968
12848436356,12.8622194,78.7080656
12848436361,12.8618443,78.7094516
12848436362,12.8629289,78.7072949
12848436364,12.863832,78.7072721
12848436365,12.8638889,78.7075706
12848436368,12.8626189,78.7077454
12848436369,12.8623453,78.7054676
12848436372,12.8631789,78.7062718
12848436373,12.8631639,78.7064087
12848436375,12.8622783,78.7076386
12848436378,12.8632553,78.7093464
12848436385,12.8636601,78.7092468
12848436387,12.8637699,78.7096492
12848436388,12.8638136,78.7099929
12848436390,12.8670912,78.7109299
12848436393,12.8672296,78.713179
12848436412,12.8781302,78.7007129
12848436413,12.8781098,78.7012893
12848436414,12.8780844,78.7014584
12848436416,12.8788834,78.702356
12848436417,12.8783695,78.7006177
12848436418,12.8785045,78.7010741
12848436419,12.8781178,78.7010617
12848436420,12.8785726,78.7013048
12848436421,12.878661,78.7016036
12848436422,12.8780861,78.7015755
12848436423,12.878741,78.7018742
12848436424,12.8780899,78.7018417
12848436425,12.878813,78.7021181
12848436426,12.8780936,78.7021021
12848436427,12.8779134,78.7007992
12848436429,12.8779893,78.7013998
12848436431,12.8764614,78.7017383
12848436433,12.8789848,78.7033708
12848436437,12.8789373,78.7025197
12848436439,12.8781098,78.7032407
12848436440,12.887638,78.6971273
12848436441,12.8874443,78.6982073
12848436442,12.8873127,78.6972346
12848436443,12.887335,78.6981924
12848436444,12.8870797,78.6973225
12848436446,12.8871602,78.6981849
12848436447,12.8867748,78.6974374
12848436474,12.887539,78.7070542
12848436475,12.8912359,78.7033935
12848436496,12.8768336,78.701229
12848436497,12.8769269,78.7004171
12848436499,12.8780122,78.7007599
12848436500,12.8779697,78.7005283
12848436501,12.8768779,78.7008438
12848436507,12.8773478,78.697362
12848436508,12.8777156,78.6991499
12848436512,12.8761554,78.6987947
12848436525,12.8755482,78.6914841
12848551176,12.8960896,78.6952869
12848551183,12.8979864,78.6894296
12848560118,12.889327,78.6709674
12848560124,12.8883062,78.6688645
12848560125,12.8885397,78.6698631
12848560127,12.8888249,78.6692679
12848560132,12.8893507,78.6691932
12848560137,12.8890927,78.6667531
12848560138,12.8893688,78.6669591
12848560140,12.8893855,78.6681264
12848560145,12.8906824,78.6682036
12848560148,12.8905736,78.6673882
12848560152,12.8897511,78.666827
12848560153,12.8899553,78.6672857
12848560154,12.8893581,78.6675005
12848560155,12.8903197,78.6670988
12848560156,12.8908031,78.667705
12848560157,12.8904684,78.6678991
12848560159,12.8899167,78.6662777
12848560193,12.882935,78.6517513
12848560194,12.8833711,78.651757
12848560227,12.8986538,78.6876363
12848560231,12.8984019,78.6890884
12848560233,12.8982443,78.6887254
12848560234,12.8981166,78.6887372
